,,,N_101,N_102,N_103,N_104,N_105,N_106,N_107,N_108,N_109,N_110,N_111,N_112,N_113,N_114,N_115,N_116,N_117,N_118,N_119,N_120,N_121,N_122,N_123,N_124
sc01,y2030,2030-12-20T12:00:00+01:00,155.1243117,139.3246133,258.5405195,106.2888802,101.9798716,195.3417258,179.5420274,245.6134935,251.3588384,280.0855627,0,0,380.6290981,278.6492265,455.3185815,143.6336219,0,478.299961,259.9768557,183.8510361,0,0,0,0
sc01,y2030,2030-12-20T13:00:00+01:00,154.2345761,138.5254989,257.0576269,105.6792466,101.3949528,194.2213181,178.5122409,244.2047455,249.9171372,278.4790958,0,0,378.4459507,277.0509979,452.7070429,142.8097927,0,475.5566097,258.4857248,182.7965347,0,0,0,0
sc01,y2030,2030-12-20T14:00:00+01:00,153.4959317,137.8620868,255.8265528,105.1731384,100.9093625,193.2911732,177.6573283,243.0352251,248.7202596,277.1454322,0,0,376.633536,275.7241735,450.5389846,142.1258627,0,473.2791226,257.2478114,181.9211042,0,0,0,0
sc01,y2030,2030-12-20T15:00:00+01:00,153.4959317,137.8620868,255.8265528,105.1731384,100.9093625,193.2911732,177.6573283,243.0352251,248.7202596,277.1454322,0,0,376.633536,275.7241735,450.5389846,142.1258627,0,473.2791226,257.2478114,181.9211042,0,0,0,0
sc01,y2030,2030-12-20T16:00:00+01:00,153.3839359,137.761498,255.6398932,105.0964005,100.8357357,193.1501415,177.5277036,242.8578986,248.5387851,276.9432177,0,0,376.3587317,275.522996,450.2102564,142.0221629,0,472.9338025,257.0601148,181.7883685,0,0,0,0
sc01,y2030,2030-12-20T17:00:00+01:00,151.7039049,136.2525812,252.8398414,103.9452681,99.73127079,191.0345469,175.5832232,240.1978494,245.8165125,273.9098282,0,0,372.2364332,272.5051624,445.2790541,140.4665786,0,467.7537067,254.2445072,179.7972206,0,0,0,0
sc01,y2030,2030-12-20T18:00:00+01:00,151.2326868,135.8293575,252.0544779,103.6223965,99.42148851,190.4411611,175.0378319,239.451754,245.0529646,273.0590177,0,0,371.0802036,271.6587151,443.8959417,140.0302655,0,466.3007842,253.4547806,179.2387399,0,0,0,0
sc01,y2030,2030-12-20T19:00:00+01:00,162.0423463,145.5380333,270.0705772,111.0290151,106.5278388,204.053325,187.549012,256.5670484,262.5686167,292.5764587,0,0,397.6039054,291.0760666,475.6242943,150.0392096,0,499.6305679,271.5709693,192.0501882,0,0,0,0
sc01,y2030,2030-12-20T20:00:00+01:00,160.4361941,144.0954707,267.3936569,109.9285034,105.4719424,202.030763,185.6900395,254.023974,259.9660553,289.6764616,0,0,393.6628838,288.1909413,470.9099402,148.5520316,0,494.6782652,268.8791772,190.1466005,0,0,0,0
sc01,y2030,2030-12-20T21:00:00+01:00,155.3733244,139.5482636,258.9555407,106.4595001,102.1435744,195.6552974,179.8302366,246.0077636,251.7623312,280.5351691,0,0,381.2401016,279.0965272,456.04948,143.8641893,0,479.0677503,260.3941826,184.1461623,0,0,0,0
sc01,y2030,2030-12-20T22:00:00+01:00,144.9515913,130.1880033,241.5859854,99.3186829,95.29224981,182.5316334,167.7680454,229.5066862,234.8752636,261.7181509,0,0,355.6682563,260.3760065,425.4597632,134.2144364,0,446.9340731,242.9281298,171.7944785,0,0,0,0
sc01,y2030,2030-12-20T23:00:00+01:00,129.0903611,115.9422688,215.1506019,88.45080301,84.86495964,162.5582326,149.4101402,204.3930718,209.1741963,233.0798187,0,0,316.7494973,231.8845376,378.9041156,119.5281122,0,398.0286135,216.345883,152.9959836,0,0,0,0
sc01,y2030,2030-12-21T00:00:00+01:00,113.5371833,101.9732109,189.2286388,77.79399596,74.64018532,142.9727493,131.408777,179.7672069,183.9722878,204.9976921,0,0,278.5866072,203.9464218,333.2526584,105.1270216,0,350.0729818,190.279909,134.5625876,0,0,0,0
sc01,y2030,2030-12-21T01:00:00+01:00,102.5605051,92.1145277,170.9341751,70.27293866,67.42403574,129.1502656,118.7042883,162.3874664,166.1860036,185.1786897,0,0,251.6530911,184.2290554,301.0340751,94.96343062,0,316.228224,171.8838094,121.5531912,0,0,0,0
sc01,y2030,2030-12-21T02:00:00+01:00,94.89177691,85.2268737,158.1529615,65.01843973,62.38255704,119.4933487,109.8284455,150.2453134,153.7598237,171.332375,0,0,232.8363044,170.4537474,278.5249378,87.8627564,0,292.5829788,159.0315891,112.4643282,0,0,0,0
sc01,y2030,2030-12-21T03:00:00+01:00,88.50125066,79.48723439,147.5020844,60.63974582,58.18137775,111.4460193,102.4320031,140.1269802,143.4048043,159.7939248,0,0,217.1558465,158.9744688,259.7675598,81.94560246,0,272.8788562,148.3215405,104.8903711,0,0,0,0
sc01,y2030,2030-12-21T04:00:00+01:00,88.11404933,79.13947023,146.8567489,60.37444121,57.92682873,110.9584325,101.9838534,139.5139114,142.7773948,159.0948113,0,0,216.2057692,158.2789405,258.6310522,81.58708271,0,271.6849854,147.6726197,104.4314659,0,0,0,0
sc01,y2030,2030-12-21T05:00:00+01:00,89.79752965,80.65148496,149.6625494,61.52793698,59.03356116,113.0783707,103.932326,142.1794219,145.5052564,162.1344285,0,0,220.3365311,161.3029699,263.5723787,83.14586078,0,276.8757164,150.494008,106.4267018,0,0,0,0
sc01,y2030,2030-12-21T06:00:00+01:00,91.73382501,82.39056505,152.8897083,62.85465787,60.30649607,115.5166685,106.1734086,145.2452229,148.642772,165.6305174,0,0,225.0876262,164.7811301,269.2557641,84.93872686,0,282.8459604,153.7390956,108.7215704,0,0,0,0
sc01,y2030,2030-12-21T07:00:00+01:00,102.4865924,92.04814315,170.8109873,70.22229477,67.37544499,129.0571904,118.6187412,162.2704379,166.0662376,185.0452362,0,0,251.4717313,184.0962863,300.8171276,94.89499294,0,316.0003265,171.7599372,121.465591,0,0,0,0
sc01,y2030,2030-12-21T08:00:00+01:00,117.4220461,105.4623932,195.7034101,80.45584639,77.19412289,147.8647988,135.9051459,185.9182396,190.2672043,212.0120277,0,0,288.1189094,210.9247865,344.6554501,108.7241167,0,362.0513088,196.7906513,139.1668694,0,0,0,0
sc01,y2030,2030-12-21T09:00:00+01:00,130.0996935,116.8487988,216.8328225,89.14238256,85.52850219,163.8292436,150.5783489,205.9911813,210.8096885,234.9022243,0,0,319.2260997,233.6975975,381.8666929,120.4626791,0,401.1407215,218.0374492,154.1922293,0,0,0,0
sc01,y2030,2030-12-21T10:00:00+01:00,137.6737319,123.6514073,229.4562198,94.33200146,90.50773113,173.3669216,159.3445971,217.9834088,223.0824359,248.5775714,0,0,337.8105458,247.3028146,404.0978981,127.4756776,0,424.4940066,230.7309765,163.1688674,0,0,0,0
sc01,y2030,2030-12-21T11:00:00+01:00,142.2092665,127.7249894,237.0154442,97.43968261,93.48942521,179.0783356,164.5940585,225.164672,230.4316819,256.7667312,0,0,348.9394039,255.4499787,417.4105323,131.6752468,0,438.4785718,238.3321967,168.5443159,0,0,0,0
sc01,y2030,2030-12-21T12:00:00+01:00,141.7987532,127.3562876,236.3312554,97.15840499,93.21955074,178.561393,164.1189274,224.5146926,229.7664983,256.0255267,0,0,347.932126,254.7125753,416.2055998,131.2951419,0,437.2128225,237.6442068,168.0577816,0,0,0,0
sc01,y2030,2030-12-21T13:00:00+01:00,140.2150838,125.9339178,233.6918063,96.07329814,92.1784347,176.5671425,162.2859766,222.007216,227.2003672,253.1661235,0,0,344.0462703,251.8678357,411.5572366,129.8287813,0,432.3298416,234.9900941,166.18084,0,0,0,0
sc01,y2030,2030-12-21T14:00:00+01:00,136.3038996,122.421095,227.173166,93.3934127,89.60719326,171.6419477,157.7591431,215.8145077,220.8628003,246.1042632,0,0,334.4493833,244.84219,400.0771868,126.2073145,0,420.2703571,228.4352392,161.5453625,0,0,0,0
sc01,y2030,2030-12-21T15:00:00+01:00,136.3038996,122.421095,227.173166,93.3934127,89.60719326,171.6419477,157.7591431,215.8145077,220.8628003,246.1042632,0,0,334.4493833,244.84219,400.0771868,126.2073145,0,420.2703571,228.4352392,161.5453625,0,0,0,0
sc01,y2030,2030-12-21T16:00:00+01:00,130.3845904,117.1046784,217.3076507,89.33758972,85.71579554,164.1880027,150.9080907,206.4422681,211.271327,235.4166216,0,0,319.9251524,234.2093568,382.7029181,120.7264726,0,402.0191537,218.5149154,154.5298849,0,0,0,0
sc01,y2030,2030-12-21T17:00:00+01:00,129.6447843,116.4402229,216.0746404,88.83068551,85.2294415,163.256395,150.0518336,205.2709084,210.0725671,234.0808605,0,0,318.1098873,232.8804458,380.5314501,120.0414669,0,399.7380848,217.2750551,153.6530776,0,0,0,0
sc01,y2030,2030-12-21T18:00:00+01:00,132.5019535,119.0063842,220.8365892,90.78837558,87.10776576,166.8543119,153.3587425,209.7947598,214.7022395,239.2396383,0,0,325.1205342,238.0127684,388.9177711,122.686994,0,408.5476901,222.0634592,157.0393523,0,0,0,0
sc01,y2030,2030-12-21T19:00:00+01:00,147.1645035,132.1755263,245.2741724,100.8349376,96.74703468,185.3182636,170.3292864,233.0104638,238.461001,265.7136868,0,0,361.0980872,264.3510525,431.9550703,136.2634291,0,453.757219,246.6368067,174.4171893,0,0,0,0
sc01,y2030,2030-12-21T20:00:00+01:00,147.0538798,132.0761698,245.0897997,100.7591399,96.67430986,185.1789597,170.2012498,232.8353097,238.2817497,265.5139496,0,0,360.8266495,264.1523396,431.6303694,136.1609998,0,453.4161294,246.4514097,174.2860798,0,0,0,0
sc01,y2030,2030-12-21T21:00:00+01:00,142.7264082,128.1894592,237.877347,97.79402045,93.829398,179.7295511,165.1926021,225.9834797,231.2696429,257.7004593,0,0,350.2083165,256.3789185,418.9284389,132.1540817,0,440.073092,239.1988878,169.1572246,0,0,0,0
sc01,y2030,2030-12-21T22:00:00+01:00,134.2407898,120.5681168,223.7346497,91.97980045,88.25088962,169.0439576,155.3712845,212.5479173,217.5197984,242.3792039,0,0,329.3871232,241.1362336,394.0215776,124.2970276,0,413.909102,224.97762,159.1001954,0,0,0,0
sc01,y2030,2030-12-21T23:00:00+01:00,121.5795513,109.1964489,202.6325856,83.3045074,79.92729764,153.1001758,140.7170733,192.5009563,197.0039026,219.5186344,0,0,298.3201954,218.3928978,356.8584979,112.5736586,0,374.8702833,203.7583222,144.0942831,0,0,0,0
sc01,y2030,2030-12-22T00:00:00+01:00,112.7502436,101.2664225,187.9170726,77.25479651,74.1228453,141.9817882,130.4979671,178.521219,182.6971539,203.5768287,0,0,276.6556902,202.5328449,330.9428445,104.3983737,0,347.6465843,188.9610563,133.6299183,0,0,0,0
sc01,y2030,2030-12-22T01:00:00+01:00,102.7452432,92.28044995,171.2420721,70.39951852,67.54548398,129.3828989,118.9181056,162.6799685,166.4853478,185.5122447,0,0,252.1063839,184.5608999,301.5763158,95.13448448,0,316.7978333,172.1934169,121.7721401,0,0,0,0
sc01,y2030,2030-12-22T02:00:00+01:00,94.54837415,84.91844715,157.5806236,64.78314525,62.15680152,119.0609156,109.4309886,149.7015924,153.203384,170.7123422,0,0,231.9936958,169.8368943,277.5169871,87.54479088,0,291.5241536,158.4560715,112.0573323,0,0,0,0
sc01,y2030,2030-12-22T03:00:00+01:00,87.22449713,78.34052057,145.3741619,59.76493322,57.34203052,109.8382556,100.9542791,138.1054538,141.3359907,157.4886754,0,0,214.0230717,156.6810411,256.0200518,80.76342327,0,268.9421995,146.1817961,103.3771818,0,0,0,0
sc01,y2030,2030-12-22T04:00:00+01:00,86.54239462,77.72789146,144.2373244,59.29756668,56.89361128,108.9793117,100.1648086,137.0254581,140.230732,156.2571014,0,0,212.3493942,155.4557829,254.0179546,80.13184687,0,266.8390501,145.0386428,102.568764,0,0,0,0
sc01,y2030,2030-12-22T05:00:00+01:00,86.89662469,78.04604254,144.8277078,59.54027988,57.12648475,109.4253792,100.5747971,137.5863224,140.8047159,156.8966835,0,0,213.2185698,156.0920851,255.0576854,80.45983767,0,267.9312595,145.6323062,102.9885922,0,0,0,0
sc01,y2030,2030-12-22T06:00:00+01:00,84.62687588,76.00747186,141.0447931,57.98508162,55.63433507,106.567177,97.94777301,133.9925535,137.1268822,152.7985259,0,0,207.6492788,152.0149437,248.3955524,78.35821841,0,260.9328673,141.8283753,100.2985196,0,0,0,0
sc01,y2030,2030-12-22T07:00:00+01:00,88.23979684,79.25241012,147.0663281,60.46060154,58.00949607,111.1167812,102.1293945,139.7130117,142.9811523,159.3218554,0,0,216.5143163,158.5048202,259.0001444,81.70351559,0,272.0727069,147.8833632,104.5805,0,0,0,0
sc01,y2030,2030-12-22T08:00:00+01:00,98.34922638,88.33217555,163.9153773,67.38743289,64.65550994,123.847174,113.8301231,155.7196084,159.3621724,177.5749921,0,0,241.319861,176.6643511,288.6731922,91.0640985,0,303.243448,164.8260183,116.5620461,0,0,0,0
sc01,y2030,2030-12-22T09:00:00+01:00,108.193893,97.17414468,180.3231551,74.13285264,71.12746673,136.2441616,125.2244132,171.3069973,175.3141785,195.3500847,0,0,265.4757561,194.3482894,317.569112,100.1795306,0,333.5978369,181.3249504,128.2297992,0,0,0,0
sc01,y2030,2030-12-22T10:00:00+01:00,115.3856017,103.6333645,192.3093362,79.06050488,75.85534928,145.3003873,133.5481501,182.6938694,186.9674102,208.3351142,0,0,283.1220783,207.266729,338.6781087,106.8385201,0,355.772272,193.3777214,136.7533057,0,0,0,0
sc01,y2030,2030-12-22T11:00:00+01:00,120.9518725,108.6327003,201.5864542,82.87443119,79.51465695,152.3097654,139.9905932,191.5071315,195.9868305,218.3853254,0,0,296.7800576,217.2654007,355.0161444,111.9924746,0,372.9349403,202.706379,143.3503675,0,0,0,0
sc01,y2030,2030-12-22T12:00:00+01:00,121.1825888,108.8399177,201.9709813,83.03251454,79.66633152,152.600297,140.2576259,191.8724323,196.3606763,218.8018964,0,0,297.3461669,217.6798354,355.6933393,112.2061007,0,373.6463154,203.0930423,143.6238089,0,0,0,0
sc01,y2030,2030-12-22T13:00:00+01:00,122.094129,109.6586159,203.4902151,83.65708842,80.26558483,153.7481625,141.3126494,193.3157043,197.8377091,220.447733,0,0,299.5828166,219.3172318,358.3688788,113.0501195,0,376.4568979,204.6207163,144.7041529,0,0,0,0
sc01,y2030,2030-12-22T14:00:00+01:00,119.7644285,107.5661996,199.6073808,82.0608121,78.73402242,150.8144655,138.6162367,189.6270117,194.0627313,216.2413292,0,0,293.8664217,215.1323993,351.5307762,110.8929893,0,369.2736545,200.7163107,141.9430263,0,0,0,0
sc01,y2030,2030-12-22T15:00:00+01:00,119.7644285,107.5661996,199.6073808,82.0608121,78.73402242,150.8144655,138.6162367,189.6270117,194.0627313,216.2413292,0,0,293.8664217,215.1323993,351.5307762,110.8929893,0,369.2736545,200.7163107,141.9430263,0,0,0,0
sc01,y2030,2030-12-22T16:00:00+01:00,115.3501388,103.6015135,192.2502313,79.03620621,75.83203569,145.2557303,133.5071051,182.6377198,186.9099471,208.2710839,0,0,283.0350628,207.2030271,338.5740185,106.8056841,0,355.662928,193.3182882,136.7112756,0,0,0,0
sc01,y2030,2030-12-22T17:00:00+01:00,115.5570066,103.7873115,192.595011,79.17794899,75.96803214,145.5162306,133.7465354,182.9652605,187.2451496,208.6445953,0,0,283.5426552,207.574623,339.1812139,106.9972284,0,356.3007704,193.6649833,136.9564523,0,0,0,0
sc01,y2030,2030-12-22T18:00:00+01:00,118.9194327,106.8072683,198.1990546,81.48183355,78.17851597,149.7503968,137.6382323,188.2891018,192.6935253,214.7156425,0,0,291.7930526,213.6145366,349.0505572,110.1105859,0,366.668251,199.3001604,140.9415499,0,0,0,0
sc01,y2030,2030-12-22T19:00:00+01:00,135.8832602,122.0432985,226.4721003,93.10519677,89.33066177,171.1122535,157.2722918,215.1484952,220.1812086,245.3447753,0,0,333.4172587,244.0865969,398.8425321,125.8178335,0,418.9733855,227.7302786,161.0468269,0,0,0,0
sc01,y2030,2030-12-22T20:00:00+01:00,136.5353623,122.6289828,227.5589372,93.55200753,89.75935858,171.9334193,158.0270398,216.1809904,221.2378557,246.522182,0,0,335.0173243,245.2579657,400.7565728,126.4216318,0,420.9840339,228.8231536,161.8196887,0,0,0,0
sc01,y2030,2030-12-22T21:00:00+01:00,135.2372866,121.4631185,225.3954777,92.66258526,88.90599397,170.2988054,156.5246373,214.1257038,219.1344922,244.1784341,0,0,331.832231,242.926237,396.9464801,125.2197098,0,416.9816337,226.6476748,160.2812286,0,0,0,0
sc01,y2030,2030-12-22T22:00:00+01:00,128.7966707,115.6784912,214.6611178,88.24957064,84.67188535,162.1884001,149.0702207,203.9280619,208.698309,232.5495443,0,0,316.0288678,231.3569825,378.0420796,119.2561765,0,397.1230679,215.8536795,152.647906,0,0,0,0
sc01,y2030,2030-12-22T23:00:00+01:00,116.0283888,104.2106825,193.380648,79.50093306,76.27792226,146.1098229,134.2921167,183.7116156,188.0089633,209.495702,0,0,284.6992873,208.4213651,340.5648079,107.4336933,0,357.7541988,194.4549849,137.5151275,0,0,0,0
sc01,y2030,2030-12-23T00:00:00+01:00,109.8736418,98.68280787,183.1227363,75.28379157,72.23174597,138.3594007,127.1685668,173.9665994,178.0359936,198.3829643,0,0,269.5973617,197.3656157,322.4994855,101.7348535,0,338.7770621,184.1400848,130.2206125,0,0,0,0
sc01,y2030,2030-12-23T01:00:00+01:00,98.74826177,88.69056844,164.5804363,67.66084603,64.91783876,124.349663,114.2919696,156.3514145,160.0087575,178.2954726,0,0,242.2989756,177.3811369,289.844435,91.43357572,0,304.4738071,165.494772,117.0349769,0,0,0,0
sc01,y2030,2030-12-23T02:00:00+01:00,92.19878929,82.80817186,153.6646488,63.17324451,60.61216703,116.1021791,106.7115617,145.9814164,149.3961863,166.4700362,0,0,226.2285108,165.6163437,270.6205204,85.36924934,0,284.2796003,154.5183413,109.2726392,0,0,0,0
sc01,y2030,2030-12-23T03:00:00+01:00,86.60987708,77.78850071,144.3497951,59.34380467,56.93797475,109.0642897,100.2429133,137.1323054,140.3400786,156.3789447,0,0,212.5149762,155.5770014,254.2160281,80.19433063,0,267.047121,145.1517384,102.6487432,0,0,0,0
sc01,y2030,2030-12-23T04:00:00+01:00,86.57137436,77.75391956,144.2856239,59.31742317,56.91266277,109.0158047,100.1983499,137.0713427,140.2776899,156.3094259,0,0,212.4205019,155.5078391,254.1030155,80.15867996,0,266.9284043,145.0872107,102.6031103,0,0,0,0
sc01,y2030,2030-12-23T05:00:00+01:00,90.50600198,81.28779807,150.8433366,62.01337172,59.49931611,113.970521,104.7523171,143.3011698,146.6532439,163.4136147,0,0,222.0749123,162.5755961,265.6518762,83.80185368,0,279.0601728,151.6813552,107.2663727,0,0,0,0
sc01,y2030,2030-12-23T06:00:00+01:00,102.6307002,92.17757336,171.0511671,70.32103535,67.47018256,129.2386596,118.7855327,162.4986087,166.2997458,185.305431,0,0,251.8253293,184.3551467,301.2401109,95.02842615,0,316.4446591,172.0014513,121.6363855,0,0,0,0
sc01,y2030,2030-12-23T07:00:00+01:00,119.9356586,107.7199897,199.8927644,82.17813646,78.84659038,151.0300886,138.8144197,189.8981261,194.3401876,216.5504947,0,0,294.2865697,215.4399794,352.0333683,111.0515358,0,369.8016141,201.0032797,142.1459658,0,0,0,0
sc01,y2030,2030-12-23T08:00:00+01:00,130.6087257,117.3059851,217.6812095,89.49116392,85.86314376,164.4702472,151.1675066,206.7971491,211.6345093,235.8213103,0,0,320.475114,234.6119703,383.3607968,120.9340053,0,402.7102376,218.8905496,154.7955268,0,0,0,0
sc01,y2030,2030-12-23T09:00:00+01:00,141.4702114,127.0612084,235.7836857,96.93329299,93.0035649,178.1476736,163.7386706,223.9945014,229.2341388,255.4323261,0,0,347.1259817,254.1224168,415.2412686,130.9909365,0,436.1998185,237.093595,167.6683987,0,0,0,0
sc01,y2030,2030-12-23T10:00:00+01:00,147.6771559,132.6359641,246.1285931,101.1861994,97.08405616,185.9638259,170.9226341,233.8221634,239.2916877,266.6393092,0,0,362.3559843,265.2719281,433.4598,136.7381073,0,455.3378972,247.4959742,175.0247773,0,0,0,0
sc01,y2030,2030-12-23T11:00:00+01:00,155.7078474,139.8487148,259.5130789,106.6887102,102.3634922,196.0765485,180.2174159,246.537425,252.3043823,281.1391688,0,0,382.0609218,279.6974295,457.0313668,144.1739327,0,480.099196,260.9548183,184.5426339,0,0,0,0
sc01,y2030,2030-12-23T12:00:00+01:00,155.1243117,139.3246133,258.5405195,106.2888802,101.9798716,195.3417258,179.5420274,245.6134935,251.3588384,280.0855627,0,0,380.6290981,278.6492265,455.3185815,143.6336219,0,478.299961,259.9768557,183.8510361,0,0,0,0
sc01,y2030,2030-12-23T13:00:00+01:00,154.2345761,138.5254989,257.0576269,105.6792466,101.3949528,194.2213181,178.5122409,244.2047455,249.9171372,278.4790958,0,0,378.4459507,277.0509979,452.7070429,142.8097927,0,475.5566097,258.4857248,182.7965347,0,0,0,0
sc01,y2030,2030-12-23T14:00:00+01:00,153.4959317,137.8620868,255.8265528,105.1731384,100.9093625,193.2911732,177.6573283,243.0352251,248.7202596,277.1454322,0,0,376.633536,275.7241735,450.5389846,142.1258627,0,473.2791226,257.2478114,181.9211042,0,0,0,0
sc01,y2030,2030-12-23T15:00:00+01:00,153.4959317,137.8620868,255.8265528,105.1731384,100.9093625,193.2911732,177.6573283,243.0352251,248.7202596,277.1454322,0,0,376.633536,275.7241735,450.5389846,142.1258627,0,473.2791226,257.2478114,181.9211042,0,0,0,0
sc01,y2030,2030-12-23T16:00:00+01:00,153.3839359,137.761498,255.6398932,105.0964005,100.8357357,193.1501415,177.5277036,242.8578986,248.5387851,276.9432177,0,0,376.3587317,275.522996,450.2102564,142.0221629,0,472.9338025,257.0601148,181.7883685,0,0,0,0
sc01,y2030,2030-12-23T17:00:00+01:00,151.7039049,136.2525812,252.8398414,103.9452681,99.73127079,191.0345469,175.5832232,240.1978494,245.8165125,273.9098282,0,0,372.2364332,272.5051624,445.2790541,140.4665786,0,467.7537067,254.2445072,179.7972206,0,0,0,0
sc01,y2030,2030-12-23T18:00:00+01:00,151.2326868,135.8293575,252.0544779,103.6223965,99.42148851,190.4411611,175.0378319,239.451754,245.0529646,273.0590177,0,0,371.0802036,271.6587151,443.8959417,140.0302655,0,466.3007842,253.4547806,179.2387399,0,0,0,0
