,,,,,MW 
sc01,y2030,1/25/2030 18:00,Onshore_wind,Ons_W102,250
sc01,y2030,1/25/2030 18:00,Onshore_wind,Ons_W103,250
sc01,y2030,1/25/2030 18:00,Onshore_wind,Ons_W104,277.36221
sc01,y2030,1/25/2030 18:00,Onshore_wind,Ons_W105,554.72442
sc01,y2030,1/25/2030 18:00,Solar_PV,Sol_S106,1.05588
sc01,y2030,1/25/2030 18:00,Solar_PV,Sol_S107,3.16764
sc01,y2030,1/25/2030 18:00,Solar_PV,Sol_S108,17.598
sc01,y2030,1/25/2030 18:00,Solar_PV,Sol_S109,1.05588
sc01,y2030,1/25/2030 18:00,Solar_PV,Sol_S110,3.16764
sc01,y2030,1/25/2030 18:00,Solar_PV,Sol_S111,17.598
sc01,y2030,1/25/2030 19:00,Gas,Gas_C1,65
sc01,y2030,1/25/2030 19:00,Gas,Gas_C2,65
sc01,y2030,1/25/2030 19:00,Anthracite,Ant_C3,0
sc01,y2030,1/25/2030 19:00,Anthracite,Ant_C4,0
sc01,y2030,1/25/2030 19:00,Gas,Gas_C5,69.57286813
sc01,y2030,1/25/2030 19:00,Gas,Gas_C6,65
sc01,y2030,1/25/2030 19:00,Anthracite,Ant_C7,0
sc01,y2030,1/25/2030 19:00,Anthracite,Ant_C8,0
sc01,y2030,1/25/2030 19:00,Subbituminous,Sub_C9,0
sc01,y2030,1/25/2030 19:00,Subbituminous,Sub_C10,0
sc01,y2030,1/25/2030 19:00,Subbituminous,Sub_C11,0
sc01,y2030,1/25/2030 19:00,Subbituminous,Sub_C12,0
sc01,y2030,1/25/2030 19:00,Subbituminous,Sub_C13,0
sc01,y2030,1/25/2030 19:00,Subbituminous,Sub_C14,0
sc01,y2030,1/25/2030 19:00,Subbituminous,Sub_C16,0
sc01,y2030,1/25/2030 19:00,Subbituminous,Sub_C17,0
sc01,y2030,1/25/2030 19:00,Subbituminous,Sub_C18,0
sc01,y2030,1/25/2030 19:00,Subbituminous,Sub_C19,0
sc01,y2030,1/25/2030 19:00,Subbituminous,Sub_C20,0
sc01,y2030,1/25/2030 19:00,Gas,Gas_C21,145
sc01,y2030,1/25/2030 19:00,Gas,Gas_C22,155
sc01,y2030,1/25/2030 19:00,Nuclear,Nuc_N23,400
sc01,y2030,1/25/2030 19:00,Nuclear,Nuc_N24,400
sc01,y2030,1/25/2030 19:00,Hydro,Hyd_H25,0
sc01,y2030,1/25/2030 19:00,Hydro,Hyd_H26,100
sc01,y2030,1/25/2030 19:00,Hydro,Hyd_H27,0
sc01,y2030,1/25/2030 19:00,PumpedStorageHydro,Pum_H28,86.1103525
sc01,y2030,1/25/2030 19:00,PumpedStorageHydro,Pum_H29,0
sc01,y2030,1/25/2030 19:00,PumpedStorageHydro,Pum_H30,441.8998293
sc01,y2030,1/25/2030 19:00,Gas,Gas_C31,155
sc01,y2030,1/25/2030 19:00,Gas,Gas_C32,148.6887447
sc01,y2030,1/25/2030 19:00,Gas,Gas_C33,350
sc01,y2030,1/25/2030 19:00,Gas,Gas_C34,70
sc01,y2030,1/25/2030 19:00,Gas,Gas_C35,70
sc01,y2030,1/25/2030 19:00,Anthracite,Ant_C36,0
sc01,y2030,1/25/2030 19:00,Anthracite,Ant_C37,0
sc01,y2030,1/25/2030 19:00,Gas,Gas_C38,70
sc01,y2030,1/25/2030 19:00,Gas,Gas_C39,70
sc01,y2030,1/25/2030 19:00,Anthracite,Ant_C40,0
sc01,y2030,1/25/2030 19:00,Anthracite,Ant_C41,0
sc01,y2030,1/25/2030 19:00,Subbituminous,Sub_C42,0
sc01,y2030,1/25/2030 19:00,Subbituminous,Sub_C43,0
sc01,y2030,1/25/2030 19:00,Subbituminous,Sub_C44,0
sc01,y2030,1/25/2030 19:00,Subbituminous,Sub_C45,0
sc01,y2030,1/25/2030 19:00,Subbituminous,Sub_C46,0
sc01,y2030,1/25/2030 19:00,Subbituminous,Sub_C47,0
sc01,y2030,1/25/2030 19:00,Subbituminous,Sub_C49,0
sc01,y2030,1/25/2030 19:00,Subbituminous,Sub_C50,0
sc01,y2030,1/25/2030 19:00,Subbituminous,Sub_C51,0
sc01,y2030,1/25/2030 19:00,Subbituminous,Sub_C52,0
sc01,y2030,1/25/2030 19:00,Subbituminous,Sub_C53,0
sc01,y2030,1/25/2030 19:00,Gas,Gas_C54,155
sc01,y2030,1/25/2030 19:00,Gas,Gas_C55,149.6749819
sc01,y2030,1/25/2030 19:00,Nuclear,Nuc_N56,800
sc01,y2030,1/25/2030 19:00,Nuclear,Nuc_N57,800
sc01,y2030,1/25/2030 19:00,Hydro,Hyd_H58,0
sc01,y2030,1/25/2030 19:00,Hydro,Hyd_H59,100
sc01,y2030,1/25/2030 19:00,Hydro,Hyd_H60,100
sc01,y2030,1/25/2030 19:00,PumpedStorageHydro,Pum_H61,0
sc01,y2030,1/25/2030 19:00,PumpedStorageHydro,Pum_H62,0
sc01,y2030,1/25/2030 19:00,PumpedStorageHydro,Pum_H63,500
sc01,y2030,1/25/2030 19:00,Gas,Gas_C64,155
sc01,y2030,1/25/2030 19:00,Gas,Gas_C65,155
sc01,y2030,1/25/2030 19:00,Gas,Gas_C66,350
sc01,y2030,1/25/2030 19:00,Gas,Gas_C67,120
sc01,y2030,1/25/2030 19:00,Gas,Gas_C68,120
sc01,y2030,1/25/2030 19:00,Anthracite,Ant_C69,152
sc01,y2030,1/25/2030 19:00,Anthracite,Ant_C70,152
sc01,y2030,1/25/2030 19:00,Gas,Gas_C71,120
sc01,y2030,1/25/2030 19:00,Gas,Gas_C72,120
sc01,y2030,1/25/2030 19:00,Anthracite,Ant_C73,152
sc01,y2030,1/25/2030 19:00,Anthracite,Ant_C74,152
sc01,y2030,1/25/2030 19:00,Subbituminous,Sub_C75,0
sc01,y2030,1/25/2030 19:00,Subbituminous,Sub_C76,0
sc01,y2030,1/25/2030 19:00,Subbituminous,Sub_C77,0
sc01,y2030,1/25/2030 19:00,Subbituminous,Sub_C78,0
sc01,y2030,1/25/2030 19:00,Subbituminous,Sub_C79,0
sc01,y2030,1/25/2030 19:00,Subbituminous,Sub_C80,0
sc01,y2030,1/25/2030 19:00,Subbituminous,Sub_C82,0
sc01,y2030,1/25/2030 19:00,Subbituminous,Sub_C83,0
sc01,y2030,1/25/2030 19:00,Subbituminous,Sub_C84,0
sc01,y2030,1/25/2030 19:00,Subbituminous,Sub_C85,0
sc01,y2030,1/25/2030 19:00,Subbituminous,Sub_C86,0
sc01,y2030,1/25/2030 19:00,Gas,Gas_C87,155
sc01,y2030,1/25/2030 19:00,Gas,Gas_C88,155
sc01,y2030,1/25/2030 19:00,Nuclear,Nuc_N89,100
sc01,y2030,1/25/2030 19:00,Nuclear,Nuc_N90,100
sc01,y2030,1/25/2030 19:00,Hydro,Hyd_H91,0
sc01,y2030,1/25/2030 19:00,Hydro,Hyd_H92,0
sc01,y2030,1/25/2030 19:00,Hydro,Hyd_H93,600
sc01,y2030,1/25/2030 19:00,PumpedStorageHydro,Pum_H94,0
sc01,y2030,1/25/2030 19:00,PumpedStorageHydro,Pum_H95,30.529559
sc01,y2030,1/25/2030 19:00,PumpedStorageHydro,Pum_H96,0
sc01,y2030,1/25/2030 19:00,Gas,Gas_C97,350
sc01,y2030,1/25/2030 19:00,Gas,Gas_C98,350
sc01,y2030,1/25/2030 19:00,Gas,Gas_C99,350
sc01,y2030,1/25/2030 19:00,Onshore_wind,Ons_W100,530.1174375
sc01,y2030,1/25/2030 19:00,Onshore_wind,Ons_W101,288.64869
sc01,y2030,1/25/2030 19:00,Onshore_wind,Ons_W102,250
sc01,y2030,1/25/2030 19:00,Onshore_wind,Ons_W103,250
sc01,y2030,1/25/2030 19:00,Onshore_wind,Ons_W104,288.64869
sc01,y2030,1/25/2030 19:00,Onshore_wind,Ons_W105,577.29738
sc01,y2030,1/25/2030 19:00,Solar_PV,Sol_S106,0
sc01,y2030,1/25/2030 19:00,Solar_PV,Sol_S107,0.0189
sc01,y2030,1/25/2030 19:00,Solar_PV,Sol_S108,0.105
sc01,y2030,1/25/2030 19:00,Solar_PV,Sol_S109,0
sc01,y2030,1/25/2030 19:00,Solar_PV,Sol_S110,0.0189
sc01,y2030,1/25/2030 19:00,Solar_PV,Sol_S111,0.105
sc01,y2030,1/25/2030 20:00,Gas,Gas_C1,60
sc01,y2030,1/25/2030 20:00,Gas,Gas_C2,60
sc01,y2030,1/25/2030 20:00,Anthracite,Ant_C3,0
sc01,y2030,1/25/2030 20:00,Anthracite,Ant_C4,0
sc01,y2030,1/25/2030 20:00,Gas,Gas_C5,64.57286813
sc01,y2030,1/25/2030 20:00,Gas,Gas_C6,60
sc01,y2030,1/25/2030 20:00,Anthracite,Ant_C7,0
sc01,y2030,1/25/2030 20:00,Anthracite,Ant_C8,0
sc01,y2030,1/25/2030 20:00,Subbituminous,Sub_C9,0
sc01,y2030,1/25/2030 20:00,Subbituminous,Sub_C10,0
sc01,y2030,1/25/2030 20:00,Subbituminous,Sub_C11,0
sc01,y2030,1/25/2030 20:00,Subbituminous,Sub_C12,0
sc01,y2030,1/25/2030 20:00,Subbituminous,Sub_C13,0
sc01,y2030,1/25/2030 20:00,Subbituminous,Sub_C14,0
sc01,y2030,1/25/2030 20:00,Subbituminous,Sub_C16,0
sc01,y2030,1/25/2030 20:00,Subbituminous,Sub_C17,0
sc01,y2030,1/25/2030 20:00,Subbituminous,Sub_C18,0
sc01,y2030,1/25/2030 20:00,Subbituminous,Sub_C19,0
sc01,y2030,1/25/2030 20:00,Subbituminous,Sub_C20,0
sc01,y2030,1/25/2030 20:00,Gas,Gas_C21,135
sc01,y2030,1/25/2030 20:00,Gas,Gas_C22,145
sc01,y2030,1/25/2030 20:00,Nuclear,Nuc_N23,400
sc01,y2030,1/25/2030 20:00,Nuclear,Nuc_N24,400
sc01,y2030,1/25/2030 20:00,Hydro,Hyd_H25,0
sc01,y2030,1/25/2030 20:00,Hydro,Hyd_H26,0
sc01,y2030,1/25/2030 20:00,Hydro,Hyd_H27,100
sc01,y2030,1/25/2030 20:00,PumpedStorageHydro,Pum_H28,0
sc01,y2030,1/25/2030 20:00,PumpedStorageHydro,Pum_H29,0
sc01,y2030,1/25/2030 20:00,PumpedStorageHydro,Pum_H30,441.8998293
sc01,y2030,1/25/2030 20:00,Gas,Gas_C31,145
sc01,y2030,1/25/2030 20:00,Gas,Gas_C32,138.6887447
sc01,y2030,1/25/2030 20:00,Gas,Gas_C33,350
sc01,y2030,1/25/2030 20:00,Gas,Gas_C34,65
sc01,y2030,1/25/2030 20:00,Gas,Gas_C35,65
sc01,y2030,1/25/2030 20:00,Anthracite,Ant_C36,0
sc01,y2030,1/25/2030 20:00,Anthracite,Ant_C37,0
sc01,y2030,1/25/2030 20:00,Gas,Gas_C38,65
sc01,y2030,1/25/2030 20:00,Gas,Gas_C39,65
sc01,y2030,1/25/2030 20:00,Anthracite,Ant_C40,0
sc01,y2030,1/25/2030 20:00,Anthracite,Ant_C41,0
sc01,y2030,1/25/2030 20:00,Subbituminous,Sub_C42,0
sc01,y2030,1/25/2030 20:00,Subbituminous,Sub_C43,0
sc01,y2030,1/25/2030 20:00,Subbituminous,Sub_C44,0
sc01,y2030,1/25/2030 20:00,Subbituminous,Sub_C45,0
sc01,y2030,1/25/2030 20:00,Subbituminous,Sub_C46,0
sc01,y2030,1/25/2030 20:00,Subbituminous,Sub_C47,0
sc01,y2030,1/25/2030 20:00,Subbituminous,Sub_C49,0
sc01,y2030,1/25/2030 20:00,Subbituminous,Sub_C50,0
sc01,y2030,1/25/2030 20:00,Subbituminous,Sub_C51,0
sc01,y2030,1/25/2030 20:00,Subbituminous,Sub_C52,0
sc01,y2030,1/25/2030 20:00,Subbituminous,Sub_C53,0
sc01,y2030,1/25/2030 20:00,Gas,Gas_C54,145
sc01,y2030,1/25/2030 20:00,Gas,Gas_C55,139.6749819
sc01,y2030,1/25/2030 20:00,Nuclear,Nuc_N56,800
sc01,y2030,1/25/2030 20:00,Nuclear,Nuc_N57,800
sc01,y2030,1/25/2030 20:00,Hydro,Hyd_H58,0
sc01,y2030,1/25/2030 20:00,Hydro,Hyd_H59,100
sc01,y2030,1/25/2030 20:00,Hydro,Hyd_H60,100
sc01,y2030,1/25/2030 20:00,PumpedStorageHydro,Pum_H61,0
sc01,y2030,1/25/2030 20:00,PumpedStorageHydro,Pum_H62,0
sc01,y2030,1/25/2030 20:00,PumpedStorageHydro,Pum_H63,500
sc01,y2030,1/25/2030 20:00,Gas,Gas_C64,155
sc01,y2030,1/25/2030 20:00,Gas,Gas_C65,155
sc01,y2030,1/25/2030 20:00,Gas,Gas_C66,350
sc01,y2030,1/25/2030 20:00,Gas,Gas_C67,120
sc01,y2030,1/25/2030 20:00,Gas,Gas_C68,120
sc01,y2030,1/25/2030 20:00,Anthracite,Ant_C69,152
sc01,y2030,1/25/2030 20:00,Anthracite,Ant_C70,152
sc01,y2030,1/25/2030 20:00,Gas,Gas_C71,120
sc01,y2030,1/25/2030 20:00,Gas,Gas_C72,120
sc01,y2030,1/25/2030 20:00,Anthracite,Ant_C73,152
sc01,y2030,1/25/2030 20:00,Anthracite,Ant_C74,152
sc01,y2030,1/25/2030 20:00,Subbituminous,Sub_C75,0
sc01,y2030,1/25/2030 20:00,Subbituminous,Sub_C76,0
sc01,y2030,1/25/2030 20:00,Subbituminous,Sub_C77,0
sc01,y2030,1/25/2030 20:00,Subbituminous,Sub_C78,0
sc01,y2030,1/25/2030 20:00,Subbituminous,Sub_C79,0
sc01,y2030,1/25/2030 20:00,Subbituminous,Sub_C80,0
sc01,y2030,1/25/2030 20:00,Subbituminous,Sub_C82,0
sc01,y2030,1/25/2030 20:00,Subbituminous,Sub_C83,0
sc01,y2030,1/25/2030 20:00,Subbituminous,Sub_C84,0
sc01,y2030,1/25/2030 20:00,Subbituminous,Sub_C85,0
sc01,y2030,1/25/2030 20:00,Subbituminous,Sub_C86,0
sc01,y2030,1/25/2030 20:00,Gas,Gas_C87,155
sc01,y2030,1/25/2030 20:00,Gas,Gas_C88,155
sc01,y2030,1/25/2030 20:00,Nuclear,Nuc_N89,100
sc01,y2030,1/25/2030 20:00,Nuclear,Nuc_N90,100
sc01,y2030,1/25/2030 20:00,Hydro,Hyd_H91,0
sc01,y2030,1/25/2030 20:00,Hydro,Hyd_H92,0
sc01,y2030,1/25/2030 20:00,Hydro,Hyd_H93,600
sc01,y2030,1/25/2030 20:00,PumpedStorageHydro,Pum_H94,0
sc01,y2030,1/25/2030 20:00,PumpedStorageHydro,Pum_H95,0
sc01,y2030,1/25/2030 20:00,PumpedStorageHydro,Pum_H96,210.1438092
sc01,y2030,1/25/2030 20:00,Gas,Gas_C97,350
sc01,y2030,1/25/2030 20:00,Gas,Gas_C98,350
sc01,y2030,1/25/2030 20:00,Gas,Gas_C99,350
sc01,y2030,1/25/2030 20:00,Onshore_wind,Ons_W100,535.932375
sc01,y2030,1/25/2030 20:00,Onshore_wind,Ons_W101,290.97483
sc01,y2030,1/25/2030 20:00,Onshore_wind,Ons_W102,250
sc01,y2030,1/25/2030 20:00,Onshore_wind,Ons_W103,250
sc01,y2030,1/25/2030 20:00,Onshore_wind,Ons_W104,290.97483
sc01,y2030,1/25/2030 20:00,Onshore_wind,Ons_W105,581.94966
sc01,y2030,1/25/2030 20:00,Solar_PV,Sol_S106,0
sc01,y2030,1/25/2030 20:00,Solar_PV,Sol_S107,0.01242
sc01,y2030,1/25/2030 20:00,Solar_PV,Sol_S108,0.069
sc01,y2030,1/25/2030 20:00,Solar_PV,Sol_S109,0
sc01,y2030,1/25/2030 20:00,Solar_PV,Sol_S110,0.01242
sc01,y2030,1/25/2030 20:00,Solar_PV,Sol_S111,0.069
sc01,y2030,1/25/2030 21:00,Gas,Gas_C1,55
sc01,y2030,1/25/2030 21:00,Gas,Gas_C2,55
sc01,y2030,1/25/2030 21:00,Anthracite,Ant_C3,0
sc01,y2030,1/25/2030 21:00,Anthracite,Ant_C4,0
sc01,y2030,1/25/2030 21:00,Gas,Gas_C5,59.57286813
sc01,y2030,1/25/2030 21:00,Gas,Gas_C6,55
sc01,y2030,1/25/2030 21:00,Anthracite,Ant_C7,0
sc01,y2030,1/25/2030 21:00,Anthracite,Ant_C8,0
sc01,y2030,1/25/2030 21:00,Subbituminous,Sub_C9,0
sc01,y2030,1/25/2030 21:00,Subbituminous,Sub_C10,0
sc01,y2030,1/25/2030 21:00,Subbituminous,Sub_C11,0
sc01,y2030,1/25/2030 21:00,Subbituminous,Sub_C12,0
sc01,y2030,1/25/2030 21:00,Subbituminous,Sub_C13,0
sc01,y2030,1/25/2030 21:00,Subbituminous,Sub_C14,0
sc01,y2030,1/25/2030 21:00,Subbituminous,Sub_C16,0
sc01,y2030,1/25/2030 21:00,Subbituminous,Sub_C17,0
sc01,y2030,1/25/2030 21:00,Subbituminous,Sub_C18,0
sc01,y2030,1/25/2030 21:00,Subbituminous,Sub_C19,0
sc01,y2030,1/25/2030 21:00,Subbituminous,Sub_C20,0
sc01,y2030,1/25/2030 21:00,Gas,Gas_C21,125
sc01,y2030,1/25/2030 21:00,Gas,Gas_C22,135
sc01,y2030,1/25/2030 21:00,Nuclear,Nuc_N23,400
sc01,y2030,1/25/2030 21:00,Nuclear,Nuc_N24,400
sc01,y2030,1/25/2030 21:00,Hydro,Hyd_H25,0
sc01,y2030,1/25/2030 21:00,Hydro,Hyd_H26,0
sc01,y2030,1/25/2030 21:00,Hydro,Hyd_H27,100
sc01,y2030,1/25/2030 21:00,PumpedStorageHydro,Pum_H28,0
sc01,y2030,1/25/2030 21:00,PumpedStorageHydro,Pum_H29,334.3827292
sc01,y2030,1/25/2030 21:00,PumpedStorageHydro,Pum_H30,0
sc01,y2030,1/25/2030 21:00,Gas,Gas_C31,135
sc01,y2030,1/25/2030 21:00,Gas,Gas_C32,128.6887447
sc01,y2030,1/25/2030 21:00,Gas,Gas_C33,330
sc01,y2030,1/25/2030 21:00,Gas,Gas_C34,60
sc01,y2030,1/25/2030 21:00,Gas,Gas_C35,60
sc01,y2030,1/25/2030 21:00,Anthracite,Ant_C36,0
sc01,y2030,1/25/2030 21:00,Anthracite,Ant_C37,0
sc01,y2030,1/25/2030 21:00,Gas,Gas_C38,60
sc01,y2030,1/25/2030 21:00,Gas,Gas_C39,60
sc01,y2030,1/25/2030 21:00,Anthracite,Ant_C40,0
sc01,y2030,1/25/2030 21:00,Anthracite,Ant_C41,0
sc01,y2030,1/25/2030 21:00,Subbituminous,Sub_C42,0
sc01,y2030,1/25/2030 21:00,Subbituminous,Sub_C43,0
sc01,y2030,1/25/2030 21:00,Subbituminous,Sub_C44,0
sc01,y2030,1/25/2030 21:00,Subbituminous,Sub_C45,0
sc01,y2030,1/25/2030 21:00,Subbituminous,Sub_C46,0
sc01,y2030,1/25/2030 21:00,Subbituminous,Sub_C47,0
sc01,y2030,1/25/2030 21:00,Subbituminous,Sub_C49,0
sc01,y2030,1/25/2030 21:00,Subbituminous,Sub_C50,0
sc01,y2030,1/25/2030 21:00,Subbituminous,Sub_C51,0
sc01,y2030,1/25/2030 21:00,Subbituminous,Sub_C52,0
sc01,y2030,1/25/2030 21:00,Subbituminous,Sub_C53,0
sc01,y2030,1/25/2030 21:00,Gas,Gas_C54,135
sc01,y2030,1/25/2030 21:00,Gas,Gas_C55,129.6749819
sc01,y2030,1/25/2030 21:00,Nuclear,Nuc_N56,800
sc01,y2030,1/25/2030 21:00,Nuclear,Nuc_N57,800
sc01,y2030,1/25/2030 21:00,Hydro,Hyd_H58,0
sc01,y2030,1/25/2030 21:00,Hydro,Hyd_H59,100
sc01,y2030,1/25/2030 21:00,Hydro,Hyd_H60,100
sc01,y2030,1/25/2030 21:00,PumpedStorageHydro,Pum_H61,0
sc01,y2030,1/25/2030 21:00,PumpedStorageHydro,Pum_H62,349.2106897
sc01,y2030,1/25/2030 21:00,PumpedStorageHydro,Pum_H63,0
sc01,y2030,1/25/2030 21:00,Gas,Gas_C64,155
sc01,y2030,1/25/2030 21:00,Gas,Gas_C65,155
sc01,y2030,1/25/2030 21:00,Gas,Gas_C66,350
sc01,y2030,1/25/2030 21:00,Gas,Gas_C67,120
sc01,y2030,1/25/2030 21:00,Gas,Gas_C68,120
sc01,y2030,1/25/2030 21:00,Anthracite,Ant_C69,152
sc01,y2030,1/25/2030 21:00,Anthracite,Ant_C70,152
sc01,y2030,1/25/2030 21:00,Gas,Gas_C71,120
sc01,y2030,1/25/2030 21:00,Gas,Gas_C72,120
sc01,y2030,1/25/2030 21:00,Anthracite,Ant_C73,152
sc01,y2030,1/25/2030 21:00,Anthracite,Ant_C74,152
sc01,y2030,1/25/2030 21:00,Subbituminous,Sub_C75,0
sc01,y2030,1/25/2030 21:00,Subbituminous,Sub_C76,0
sc01,y2030,1/25/2030 21:00,Subbituminous,Sub_C77,0
sc01,y2030,1/25/2030 21:00,Subbituminous,Sub_C78,0
sc01,y2030,1/25/2030 21:00,Subbituminous,Sub_C79,0
sc01,y2030,1/25/2030 21:00,Subbituminous,Sub_C80,0
sc01,y2030,1/25/2030 21:00,Subbituminous,Sub_C82,0
sc01,y2030,1/25/2030 21:00,Subbituminous,Sub_C83,0
sc01,y2030,1/25/2030 21:00,Subbituminous,Sub_C84,0
sc01,y2030,1/25/2030 21:00,Subbituminous,Sub_C85,0
sc01,y2030,1/25/2030 21:00,Subbituminous,Sub_C86,0
sc01,y2030,1/25/2030 21:00,Gas,Gas_C87,155
sc01,y2030,1/25/2030 21:00,Gas,Gas_C88,155
sc01,y2030,1/25/2030 21:00,Nuclear,Nuc_N89,100
sc01,y2030,1/25/2030 21:00,Nuclear,Nuc_N90,100
sc01,y2030,1/25/2030 21:00,Hydro,Hyd_H91,0
sc01,y2030,1/25/2030 21:00,Hydro,Hyd_H92,333.9226314
sc01,y2030,1/25/2030 21:00,Hydro,Hyd_H93,530.2486974
sc01,y2030,1/25/2030 21:00,PumpedStorageHydro,Pum_H94,0
sc01,y2030,1/25/2030 21:00,PumpedStorageHydro,Pum_H95,0
sc01,y2030,1/25/2030 21:00,PumpedStorageHydro,Pum_H96,210.1438092
sc01,y2030,1/25/2030 21:00,Gas,Gas_C97,350
sc01,y2030,1/25/2030 21:00,Gas,Gas_C98,350
sc01,y2030,1/25/2030 21:00,Gas,Gas_C99,350
sc01,y2030,1/25/2030 21:00,Onshore_wind,Ons_W100,540.4734375
sc01,y2030,1/25/2030 21:00,Onshore_wind,Ons_W101,288.59298
sc01,y2030,1/25/2030 21:00,Onshore_wind,Ons_W102,250
sc01,y2030,1/25/2030 21:00,Onshore_wind,Ons_W103,250
sc01,y2030,1/25/2030 21:00,Onshore_wind,Ons_W104,288.59298
sc01,y2030,1/25/2030 21:00,Onshore_wind,Ons_W105,577.18596
sc01,y2030,1/25/2030 21:00,Solar_PV,Sol_S106,0
sc01,y2030,1/25/2030 21:00,Solar_PV,Sol_S107,0
sc01,y2030,1/25/2030 21:00,Solar_PV,Sol_S108,0.0385
sc01,y2030,1/25/2030 21:00,Solar_PV,Sol_S109,0
sc01,y2030,1/25/2030 21:00,Solar_PV,Sol_S110,0
sc01,y2030,1/25/2030 21:00,Solar_PV,Sol_S111,0.0385
sc01,y2030,1/25/2030 22:00,Gas,Gas_C1,50
sc01,y2030,1/25/2030 22:00,Gas,Gas_C2,50
sc01,y2030,1/25/2030 22:00,Anthracite,Ant_C3,0
sc01,y2030,1/25/2030 22:00,Anthracite,Ant_C4,0
sc01,y2030,1/25/2030 22:00,Gas,Gas_C5,54.57286813
sc01,y2030,1/25/2030 22:00,Gas,Gas_C6,50
sc01,y2030,1/25/2030 22:00,Anthracite,Ant_C7,0
sc01,y2030,1/25/2030 22:00,Anthracite,Ant_C8,0
sc01,y2030,1/25/2030 22:00,Subbituminous,Sub_C9,0
sc01,y2030,1/25/2030 22:00,Subbituminous,Sub_C10,0
sc01,y2030,1/25/2030 22:00,Subbituminous,Sub_C11,0
sc01,y2030,1/25/2030 22:00,Subbituminous,Sub_C12,0
sc01,y2030,1/25/2030 22:00,Subbituminous,Sub_C13,0
sc01,y2030,1/25/2030 22:00,Subbituminous,Sub_C14,0
sc01,y2030,1/25/2030 22:00,Subbituminous,Sub_C16,0
sc01,y2030,1/25/2030 22:00,Subbituminous,Sub_C17,0
sc01,y2030,1/25/2030 22:00,Subbituminous,Sub_C18,0
sc01,y2030,1/25/2030 22:00,Subbituminous,Sub_C19,0
sc01,y2030,1/25/2030 22:00,Subbituminous,Sub_C20,0
sc01,y2030,1/25/2030 22:00,Gas,Gas_C21,115
sc01,y2030,1/25/2030 22:00,Gas,Gas_C22,125
sc01,y2030,1/25/2030 22:00,Nuclear,Nuc_N23,400
sc01,y2030,1/25/2030 22:00,Nuclear,Nuc_N24,400
sc01,y2030,1/25/2030 22:00,Hydro,Hyd_H25,0
sc01,y2030,1/25/2030 22:00,Hydro,Hyd_H26,100
sc01,y2030,1/25/2030 22:00,Hydro,Hyd_H27,0
sc01,y2030,1/25/2030 22:00,PumpedStorageHydro,Pum_H28,0
sc01,y2030,1/25/2030 22:00,PumpedStorageHydro,Pum_H29,334.3827292
sc01,y2030,1/25/2030 22:00,PumpedStorageHydro,Pum_H30,0
sc01,y2030,1/25/2030 22:00,Gas,Gas_C31,125
sc01,y2030,1/25/2030 22:00,Gas,Gas_C32,118.6887447
sc01,y2030,1/25/2030 22:00,Gas,Gas_C33,310
sc01,y2030,1/25/2030 22:00,Gas,Gas_C34,55
sc01,y2030,1/25/2030 22:00,Gas,Gas_C35,55
sc01,y2030,1/25/2030 22:00,Anthracite,Ant_C36,0
sc01,y2030,1/25/2030 22:00,Anthracite,Ant_C37,0
sc01,y2030,1/25/2030 22:00,Gas,Gas_C38,55
sc01,y2030,1/25/2030 22:00,Gas,Gas_C39,55
sc01,y2030,1/25/2030 22:00,Anthracite,Ant_C40,0
sc01,y2030,1/25/2030 22:00,Anthracite,Ant_C41,0
sc01,y2030,1/25/2030 22:00,Subbituminous,Sub_C42,0
sc01,y2030,1/25/2030 22:00,Subbituminous,Sub_C43,0
sc01,y2030,1/25/2030 22:00,Subbituminous,Sub_C44,0
sc01,y2030,1/25/2030 22:00,Subbituminous,Sub_C45,0
sc01,y2030,1/25/2030 22:00,Subbituminous,Sub_C46,0
sc01,y2030,1/25/2030 22:00,Subbituminous,Sub_C47,0
sc01,y2030,1/25/2030 22:00,Subbituminous,Sub_C49,0
sc01,y2030,1/25/2030 22:00,Subbituminous,Sub_C50,0
sc01,y2030,1/25/2030 22:00,Subbituminous,Sub_C51,0
sc01,y2030,1/25/2030 22:00,Subbituminous,Sub_C52,0
sc01,y2030,1/25/2030 22:00,Subbituminous,Sub_C53,0
sc01,y2030,1/25/2030 22:00,Gas,Gas_C54,125
sc01,y2030,1/25/2030 22:00,Gas,Gas_C55,119.6749819
sc01,y2030,1/25/2030 22:00,Nuclear,Nuc_N56,800
sc01,y2030,1/25/2030 22:00,Nuclear,Nuc_N57,800
sc01,y2030,1/25/2030 22:00,Hydro,Hyd_H58,0
sc01,y2030,1/25/2030 22:00,Hydro,Hyd_H59,100
sc01,y2030,1/25/2030 22:00,Hydro,Hyd_H60,100
sc01,y2030,1/25/2030 22:00,PumpedStorageHydro,Pum_H61,0
sc01,y2030,1/25/2030 22:00,PumpedStorageHydro,Pum_H62,0
sc01,y2030,1/25/2030 22:00,PumpedStorageHydro,Pum_H63,0
sc01,y2030,1/25/2030 22:00,Gas,Gas_C64,155
sc01,y2030,1/25/2030 22:00,Gas,Gas_C65,155
sc01,y2030,1/25/2030 22:00,Gas,Gas_C66,350
sc01,y2030,1/25/2030 22:00,Gas,Gas_C67,120
sc01,y2030,1/25/2030 22:00,Gas,Gas_C68,120
sc01,y2030,1/25/2030 22:00,Anthracite,Ant_C69,152
